term_iri	term_label	term_type	mondo_iri	mondo_label	all_children_count	active_children_needing_reparent
http://www.ebi.ac.uk/efo/EFO_0000760	malignant peripheral nerve sheath tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0017827	malignant peripheral nerve sheath tumor	2	2
http://www.ebi.ac.uk/efo/EFO_0000762	hepatocellular adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_0000763	viral disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005108	viral infectious disease	102	12
http://www.ebi.ac.uk/efo/EFO_0000764	HIV infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005109	HIV infection	6	2
http://www.ebi.ac.uk/efo/EFO_0000765	AIDS	EFO	http://purl.obolibrary.org/obo/MONDO_0012268	AIDS	0	0
http://www.ebi.ac.uk/efo/EFO_0000767	idiopathic cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005110	idiopathic cardiomyopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0000769	Epstein-Barr virus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005111	Epstein-Barr virus infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000770	malignant pleural mesothelioma	EFO	http://purl.obolibrary.org/obo/MONDO_0005112	malignant pleural mesothelioma	2	0
http://www.ebi.ac.uk/efo/EFO_0000771	bacterial disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005113	bacterial infectious disease	121	18
http://www.ebi.ac.uk/efo/EFO_0000772	pneumococcal infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005114	pneumococcal infection	1	1
http://www.ebi.ac.uk/efo/EFO_0000773	temporal lobe epilepsy	EFO	http://purl.obolibrary.org/obo/MONDO_0005115	temporal lobe epilepsy	0	0
http://www.ebi.ac.uk/efo/EFO_0000775	Whipple's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005116	Whipple disease	0	0
http://www.ebi.ac.uk/efo/EFO_0000776	Aeromonas hydrophila infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005117	Aeromonas hydrophila infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000777	human granulocytic anaplasmosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005118	human granulocytic anaplasmosis	0	0
http://www.ebi.ac.uk/efo/EFO_0000778	anthrax infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005119	anthrax infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000779	Drosophila C virus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005120	Drosophila c virus infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000780	Enterococcus faecalis infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005121	Enterococcus faecalis infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000781	Pectobacterium carotovorum infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005122	Pectobacterium carotovorum infection	0	0
http://www.ebi.ac.uk/efo/EFO_0000783	myositis	EFO	http://purl.obolibrary.org/obo/MONDO_0021167	myositis	6	1
http://www.ebi.ac.uk/efo/EFO_0001054	leprosy	EFO	http://purl.obolibrary.org/obo/MONDO_0005124	leprosy	4	1
http://www.ebi.ac.uk/efo/EFO_0001055	borderline leprosy	EFO	http://purl.obolibrary.org/obo/MONDO_0005125	borderline leprosy	0	0
http://www.ebi.ac.uk/efo/EFO_0001056	tuberculoid leprosy	EFO	http://purl.obolibrary.org/obo/MONDO_0005126	tuberculoid leprosy	0	0
http://www.ebi.ac.uk/efo/EFO_0001057	lepromatous leprosy	EFO	http://purl.obolibrary.org/obo/MONDO_0005127	lepromatous leprosy	0	0
http://www.ebi.ac.uk/efo/EFO_0001060	celiac disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005130	celiac disease	0	0
http://www.ebi.ac.uk/efo/EFO_0001061	cervical carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005131	cervical carcinoma	7	1
http://www.ebi.ac.uk/efo/EFO_0001062	cytomegalovirus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005132	cytomegalovirus infection	1	1
http://www.ebi.ac.uk/efo/EFO_0001064	Down syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0008608	down syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0001065	endometriosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005133	endometriosis (disease)	1	0
http://www.ebi.ac.uk/efo/EFO_0001066	experimental autoimmune encephalomyelitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005134	experimental autoimmune encephalomyelitis	0	0
http://www.ebi.ac.uk/efo/EFO_0001067	parasitic infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005135	parasitic infection	62	9
http://www.ebi.ac.uk/efo/EFO_0001068	malaria	EFO	http://purl.obolibrary.org/obo/MONDO_0005136	malaria	6	2
http://www.ebi.ac.uk/efo/EFO_0001069	nutritional disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005137	nutritional disorder	8	1
http://www.ebi.ac.uk/efo/EFO_0001071	lung carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005138	lung carcinoma	8	1
http://www.ebi.ac.uk/efo/EFO_0001073	obesity	EFO	http://purl.obolibrary.org/obo/MONDO_0011122	obesity (disease)	3	2
http://www.ebi.ac.uk/efo/EFO_0001074	morbid obesity	EFO	http://purl.obolibrary.org/obo/MONDO_0005139	morbid obesity	0	0
http://www.ebi.ac.uk/efo/EFO_0001075	ovarian carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005140	ovarian carcinoma	7	1
http://www.ebi.ac.uk/efo/EFO_0001076	Pseudomonas infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005141	pseudomonas infection	2	0
http://www.ebi.ac.uk/efo/EFO_0001077	Pseudomonas aeruginosa CF5 infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005142	pseudomonas aeruginosa CF5 infection	0	0
http://www.ebi.ac.uk/efo/EFO_0001078	Pseudomonas aeruginosa PA14 infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005143	pseudomonas aeruginosa PA14 infection	0	0
http://www.ebi.ac.uk/efo/EFO_0001356	familial amyotrophic lateral sclerosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005144	familial amyotrophic lateral sclerosis	1	1
http://www.ebi.ac.uk/efo/EFO_0001357	sporadic amyotrophic lateral sclerosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005145	sporadic amyotrophic lateral sclerosis	0	0
http://www.ebi.ac.uk/efo/EFO_0001358	post-traumatic stress disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005146	post-traumatic stress disorder	0	0
http://www.ebi.ac.uk/efo/EFO_0001361	pulmonary arterial hypertension	EFO	http://purl.obolibrary.org/obo/MONDO_0015924	pulmonary arterial hypertension	4	1
http://www.ebi.ac.uk/efo/EFO_0001365	age-related macular degeneration	EFO	http://purl.obolibrary.org/obo/MONDO_0005150	age-related macular degeneration	2	1
http://www.ebi.ac.uk/efo/EFO_0001376	synovial sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0010434	synovial sarcoma (disease)	2	0
http://www.ebi.ac.uk/efo/EFO_0001378	multiple myeloma	EFO	http://purl.obolibrary.org/obo/MONDO_0009693	multiple myeloma	1	0
http://www.ebi.ac.uk/efo/EFO_0001379	endocrine system disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005151	endocrine system disease	18	2
http://www.ebi.ac.uk/efo/EFO_0001380	hypopituitarism	EFO	http://purl.obolibrary.org/obo/MONDO_0005152	hypopituitarism	2	0
http://www.ebi.ac.uk/efo/EFO_0001416	cervical adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005153	cervical adenocarcinoma	7	0
http://www.ebi.ac.uk/efo/EFO_0001421	liver disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005154	liver disease	15	4
http://www.ebi.ac.uk/efo/EFO_0001422	cirrhosis of liver	EFO	http://purl.obolibrary.org/obo/MONDO_0005155	cirrhosis of liver	4	1
http://www.ebi.ac.uk/efo/EFO_0001423	encephalomyelitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005156	encephalomyelitis	12	1
http://www.ebi.ac.uk/efo/EFO_0001642	lymphoid neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005157	lymphoid neoplasm	9	0
http://www.ebi.ac.uk/efo/EFO_0001645	coronary artery disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005010	coronary artery disease	12	3
http://www.ebi.ac.uk/efo/EFO_0001663	prostate carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005159	prostate carcinoma	5	1
http://www.ebi.ac.uk/efo/EFO_0001666	aortic aneurysm	EFO	http://purl.obolibrary.org/obo/MONDO_0005160	aortic aneurysm (disease)	2	0
http://www.ebi.ac.uk/efo/EFO_0001668	human papilloma virus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005161	human papilloma virus infection	1	1
http://www.ebi.ac.uk/efo/EFO_0001675	simian immunodeficiency virus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005163	simian immunodeficiency virus infection	0	0
http://www.ebi.ac.uk/efo/EFO_0002087	fibrosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005164	fibrosarcoma (disease)	1	0
http://www.ebi.ac.uk/efo/EFO_0002422	benign neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005165	benign neoplasm	58	6
http://www.ebi.ac.uk/efo/EFO_0002423	osteoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005166	osteoma (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0002424	fibroma	EFO	http://purl.obolibrary.org/obo/MONDO_0005167	fibroma	7	3
http://www.ebi.ac.uk/efo/EFO_0002425	neoplasm of immature B and T cells	EFO	http://purl.obolibrary.org/obo/MONDO_0005168	neoplasm of immature b and T cells	1	0
http://www.ebi.ac.uk/efo/EFO_0002426	neoplasm of mature T-cells or NK-cells	EFO	http://purl.obolibrary.org/obo/MONDO_0005169	neoplasm of mature T-cells or NK-cells	5	0
http://www.ebi.ac.uk/efo/EFO_0002427	myeloid neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005170	myeloid neoplasm	4	1
http://www.ebi.ac.uk/efo/EFO_0002428	chronic myeloproliferative disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0020076	myeloproliferative neoplasm	4	0
http://www.ebi.ac.uk/efo/EFO_0002429	polycythemia vera	EFO	http://purl.obolibrary.org/obo/MONDO_0009891	polycythemia vera	0	0
http://www.ebi.ac.uk/efo/EFO_0002430	primary myelofibrosis	EFO	http://purl.obolibrary.org/obo/MONDO_0009692	primary myelofibrosis	0	0
http://www.ebi.ac.uk/efo/EFO_0002431	tumour of cranial and spinal nerves	EFO	http://purl.obolibrary.org/obo/MONDO_0001406	peripheral nervous system neoplasm	4	1
http://www.ebi.ac.uk/efo/EFO_0002461	skeletal system disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005172	skeletal system disease	13	3
http://www.ebi.ac.uk/efo/EFO_0002496	actinic keratosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005173	actinic keratosis (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0002497	acute hypotension	EFO	http://purl.obolibrary.org/obo/MONDO_0005174	acute hypotension	0	0
http://www.ebi.ac.uk/efo/EFO_0002498	aggressive insulitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005175	aggressive insulitis	0	0
http://www.ebi.ac.uk/efo/EFO_0002499	anaplastic astrocytoma	EFO	http://purl.obolibrary.org/obo/MONDO_0016684	anaplastic astrocytoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002500	anaplastic oligoastrocytoma	EFO	http://purl.obolibrary.org/obo/MONDO_0016703	anaplastic oligoastrocytoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002501	anaplastic oligodendroglioma	EFO	http://purl.obolibrary.org/obo/MONDO_0016696	anaplastic oligodendroglioma	0	0
http://www.ebi.ac.uk/efo/EFO_0002502	benign insulitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005176	benign insulitis	0	0
http://www.ebi.ac.uk/efo/EFO_0002504	serous cystadenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005177	serous cystadenoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002507	ovarian adenoma benign	EFO	http://purl.obolibrary.org/obo/MONDO_0005179	ovarian adenoma benign	0	0
http://www.ebi.ac.uk/efo/EFO_0002509	progressive external ophthalmoplegia	EFO	http://purl.obolibrary.org/obo/MONDO_0005181	progressive external ophthalmoplegia	0	0
http://www.ebi.ac.uk/efo/EFO_0002510	serous cystadenofibroma	EFO	http://purl.obolibrary.org/obo/MONDO_0005182	serous cystadenofibroma	0	0
http://www.ebi.ac.uk/efo/EFO_0002511	simple cystadenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005183	ovarian cystadenoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002608	AIDS dementia	EFO	http://purl.obolibrary.org/obo/MONDO_0020689	AIDS dementia complex	0	0
http://www.ebi.ac.uk/efo/EFO_0002609	juvenile idiopathic arthritis	EFO	http://purl.obolibrary.org/obo/MONDO_0011429	juvenile idiopathic arthritis	7	0
http://www.ebi.ac.uk/efo/EFO_0002610	cocaine dependence	EFO	http://purl.obolibrary.org/obo/MONDO_0005186	cocaine dependence	0	0
http://www.ebi.ac.uk/efo/EFO_0002612	human herpesvirus 8 infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005187	human herpesvirus 8 infection	0	0
http://www.ebi.ac.uk/efo/EFO_0002613	iatrogenic Kaposi's sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005188	iatrogenic Kaposi's sarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002615	internal carotid artery stenosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005189	internal carotid artery stenosis	0	0
http://www.ebi.ac.uk/efo/EFO_0002617	metastatic melanoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005191	metastatic melanoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002618	pancreatic carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005192	exocrine pancreatic carcinoma	3	0
http://www.ebi.ac.uk/efo/EFO_0002621	prostate intraepithelial neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0005193	prostate intraepithelial neoplasia	1	0
http://www.ebi.ac.uk/efo/EFO_0002622	rotavirus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005194	rotavirus infection	0	0
http://www.ebi.ac.uk/efo/EFO_0002623	septic peritonitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005195	septic peritonitis	0	0
http://www.ebi.ac.uk/efo/EFO_0002626	thymus neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005197	thymus neoplasm	4	0
http://www.ebi.ac.uk/efo/EFO_0002627	vulvar intraepithelial neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0005198	vulvar intraepithelial neoplasia	1	0
http://www.ebi.ac.uk/efo/EFO_0002628	peripartum cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0018920	peripartum cardiomyopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0002629	viral cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005200	viral dilated cardiomyopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0002630	restrictive cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005201	restrictive cardiomyopathy	1	0
http://www.ebi.ac.uk/efo/EFO_0002686	atopy	EFO	http://purl.obolibrary.org/obo/MONDO_0005202	atopy	0	0
http://www.ebi.ac.uk/efo/EFO_0002687	ischemia reperfusion injury	EFO	http://purl.obolibrary.org/obo/MONDO_0005203	ischemia reperfusion injury	0	0
http://www.ebi.ac.uk/efo/EFO_0002689	antiphospholipid syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_8000010	antiphospholipid syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0002890	renal carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005206	renal carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_0002892	thyroid carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0015075	thyroid gland carcinoma	8	1
http://www.ebi.ac.uk/efo/EFO_0002893	choriocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005207	choriocarcinoma (disease)	6	0
http://www.ebi.ac.uk/efo/EFO_0002894	amelanotic skin melanoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005208	amelanotic skin melanoma	0	0
http://www.ebi.ac.uk/efo/EFO_0002913	Cutaneous T-cell lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0000607	cutaneous T cell lymphoma	2	0
http://www.ebi.ac.uk/efo/EFO_0002914	uterine sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005210	uterine corpus sarcoma	2	1
http://www.ebi.ac.uk/efo/EFO_0002916	esophageal carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0019086	carcinoma of esophagus	2	0
http://www.ebi.ac.uk/efo/EFO_0002917	ovarian serous adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005211	ovarian serous adenocarcinoma	2	1
http://www.ebi.ac.uk/efo/EFO_0002918	rhabdomyosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005212	rhabdomyosarcoma (disease)	3	0
http://www.ebi.ac.uk/efo/EFO_0002919	uterine carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005213	uterine carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_0002920	vulva sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005214	vulva sarcoma	1	0
http://www.ebi.ac.uk/efo/EFO_0002921	vulvar carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005215	vulvar carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_0002938	hypopharyngeal carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005216	hypopharyngeal carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_0002939	medulloblastoma	EFO	http://purl.obolibrary.org/obo/MONDO_0007959	medulloblastoma	3	1
http://www.ebi.ac.uk/efo/EFO_0002945	familial cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005217	familial cardiomyopathy	1	1
http://www.ebi.ac.uk/efo/EFO_0003014	breast fibrocystic disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005219	breast fibrocystic disease	1	0
http://www.ebi.ac.uk/efo/EFO_0003016	collecting duct carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005220	collecting duct carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_0003017	transitional cell carcinoma of kidney	EFO	http://purl.obolibrary.org/obo/MONDO_0005221	transitional cell carcinoma of kidney	0	0
http://www.ebi.ac.uk/efo/EFO_0003025	acute megakaryoblastic leukaemia	EFO	http://purl.obolibrary.org/obo/MONDO_0018872	acute megakaryoblastic leukemia	2	2
http://www.ebi.ac.uk/efo/EFO_0003026	minimally differentiated acute myeloblastic leukemia	EFO	http://purl.obolibrary.org/obo/MONDO_0005223	minimally differentiated acute myeloblastic leukemia	0	0
http://www.ebi.ac.uk/efo/EFO_0003027	acute myeloblastic leukemia without maturation	EFO	http://purl.obolibrary.org/obo/MONDO_0005224	acute myeloblastic leukemia without maturation	0	0
http://www.ebi.ac.uk/efo/EFO_0003028	acute myeloblastic leukemia with maturation	EFO	http://purl.obolibrary.org/obo/MONDO_0020320	acute myeloblastic leukemia with maturation	1	1
http://www.ebi.ac.uk/efo/EFO_0003029	acute basophilic leukemia	EFO	http://purl.obolibrary.org/obo/MONDO_0019458	acute basophilic leukemia	0	0
http://www.ebi.ac.uk/efo/EFO_0003030	abscess	EFO	http://purl.obolibrary.org/obo/MONDO_0005227	abscess	6	5
http://www.ebi.ac.uk/efo/EFO_0003032	anaplastic large cell lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0020325	anaplastic large cell lymphoma	2	0
http://www.ebi.ac.uk/efo/EFO_0003033	bacteriemia	EFO	http://purl.obolibrary.org/obo/MONDO_0005229	bacteriemia	2	2
http://www.ebi.ac.uk/efo/EFO_0003035	cellulitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005230	cellulitis (disease)	2	0
http://www.ebi.ac.uk/efo/EFO_0003047	hepatitis C infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005231	hepatitis C	1	0
http://www.ebi.ac.uk/efo/EFO_0003050	large cell lung carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003050	lung large cell carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_0003060	non-small cell lung carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005233	non-small cell lung carcinoma (disease)	5	2
http://www.ebi.ac.uk/efo/EFO_0003063	polymyositis	EFO	http://purl.obolibrary.org/obo/MONDO_0019127	polymyositis	4	2
http://www.ebi.ac.uk/efo/EFO_0003073	asymptomatic myeloma	EFO	http://purl.obolibrary.org/obo/MONDO_0005235	asymptomatic myeloma	0	0
http://www.ebi.ac.uk/efo/EFO_0003075	xanthoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005236	xanthoma (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0003083	pleomorphic liposarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0020562	pleomorphic liposarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_0003084	round cell liposarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005238	round cell liposarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_0003085	dedifferentiated liposarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0020563	Dedifferentiated liposarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_0003086	kidney disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005240	kidney disease	37	3
http://www.ebi.ac.uk/efo/EFO_0003094	ganglioglioma	EFO	http://purl.obolibrary.org/obo/MONDO_0016733	ganglioglioma	0	0
http://www.ebi.ac.uk/efo/EFO_0003095	non-alcoholic fatty liver disease	EFO	http://purl.obolibrary.org/obo/MONDO_0013209	non-alcoholic fatty liver disease	1	0
http://www.ebi.ac.uk/efo/EFO_0003096	Pick disease	EFO	http://purl.obolibrary.org/obo/MONDO_0008243	Pick disease	0	0
http://www.ebi.ac.uk/efo/EFO_0003097	empyema	EFO	http://purl.obolibrary.org/obo/MONDO_0005242	empyema	1	0
http://www.ebi.ac.uk/efo/EFO_0003099	Cushing syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0018912	Cushing syndrome	2	0
http://www.ebi.ac.uk/efo/EFO_0003100	peripheral neuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005244	peripheral neuropathy	14	1
http://www.ebi.ac.uk/efo/EFO_0003101	testicular seminoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003669	testicular seminoma	0	0
http://www.ebi.ac.uk/efo/EFO_0003102	osteomyelitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005246	osteomyelitis (disease)	1	1
http://www.ebi.ac.uk/efo/EFO_0003103	urinary tract infection	EFO	http://purl.obolibrary.org/obo/MONDO_0100338	urinary tract infection	0	0
http://www.ebi.ac.uk/efo/EFO_0003104	adrenocortical adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003924	adrenal cortex adenoma	4	0
http://www.ebi.ac.uk/efo/EFO_0003105	spina bifida	EFO	http://purl.obolibrary.org/obo/MONDO_0008449	spina bifida (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	EFO	http://purl.obolibrary.org/obo/MONDO_0005249	pneumonia	16	3
http://www.ebi.ac.uk/efo/EFO_0003108	essential tremor	EFO	http://purl.obolibrary.org/obo/MONDO_0003233	essential tremor	0	0
http://www.ebi.ac.uk/efo/EFO_0003110	villitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005250	placental villitis	0	0
http://www.ebi.ac.uk/efo/EFO_0003144	heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0005252	heart failure	3	0
http://www.ebi.ac.uk/efo/EFO_0003145	high output heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0005253	high output heart failure	0	0
http://www.ebi.ac.uk/efo/EFO_0003146	symptomatic heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0005254	symptomatic heart failure	3	0
http://www.ebi.ac.uk/efo/EFO_0003147	mild heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0005255	mild heart failure	0	0
http://www.ebi.ac.uk/efo/EFO_0003148	moderate heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0005256	moderate heart failure	0	0
